date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2021/2/9,1.11,2,2,4,3,54.6,8.6,4.6,5.8,422
2021/2/10,1.35,2,2,4,3,55,10.3,4.72,5.5,336
2021/2/11,1.31,2,2,4,3,39.9,10.9,4.85,6.2,391
2021/2/12,1.02,2,2,4,3,36.5,11.7,4.97,6.2,316
2021/2/13,0.69,2,2,4,3,37.9,4.5,5.06,6.4,311
2021/2/14,0.54,2,2,4,3,40.4,3.4,5.11,6.5,221
2021/2/15,0.68,3,2,4,3,48.3,3,5.21,6.5,258
2021/2/16,1.12,3,2,4,3,49.5,3.3,5.33,6.2,336
2021/2/17,1.45,3,2,4,3,46.2,3.1,5.46,6.2,369
2021/2/18,1.54,3,2,4,3,51.7,3.7,5.61,6.2,347
2021/2/19,1.31,3,2,4,3,52,3.7,5.77,6.1,348
2021/2/20,1.04,3,2,4,3,52,3.7,5.9,4.4,251
2021/2/21,0.95,3,2,4,3,53.5,3,5.98,5,232
2021/2/22,1.13,3,2,4,3,53,2.7,6.16,5.6,274
2021/2/23,1.43,3,2,4,3,51.9,3.2,6.33,3.8,356
2021/2/24,1.62,3,2,4,3,50.5,2.5,6.54,2.8,318
2021/2/25,1.57,3,2,4,3,51.9,3.9,6.75,5.3,308
2021/2/26,1.28,3,2,4,3,50.1,4.1,6.98,6.2,253
2021/2/27,0.97,3,2,4,3,50.6,3.7,7.19,6.2,280
2021/2/28,0.87,3,2,4,3,50.2,3.9,7.32,6.4,192
2021/3/1,1,3,2,4,3,50,3.8,7.54,6.5,246
2021/3/2,1.29,3,2,4,3,51.4,4.4,7.81,6.2,343
2021/3/3,1.5,3,2,4,3,52.8,3.1,8.12,5.3,347
2021/3/4,1.46,3,2,4,3,50,4.1,8.45,5.9,339
2021/3/5,1.17,3,2,4,3,50.6,5.9,8.8,5.1,297
2021/3/6,0.89,3,2,4,3,50.4,6.4,9.09,5,307
2021/3/7,0.75,3,2,4,3,49.2,7.3,9.26,6.5,207
2021/3/8,0.88,3,2,4,3,48.8,4.9,9.56,6.7,318
2021/3/9,1.17,3,2,4,3,55.4,9.7,9.89,6.2,376
2021/3/10,1.41,3,2,4,3,56.4,7.9,10.25,6.3,332
2021/3/11,1.4,3,2,4,3,52.8,8.4,10.62,6.5,373
2021/3/12,1.14,3,2,4,3,47.6,4.7,10.97,6.2,380
2021/3/13,0.82,3,2,4,3,45.9,4.8,11.26,6.2,317
2021/3/14,0.67,3,2,4,3,44.5,4.9,11.44,6.4,264
2021/3/15,0.75,3,2,4,3,45,4.5,11.73,6.4,354
2021/3/16,1.01,3,2,4,3,44.5,4.1,11.96,6.4,502
2021/3/17,1.23,3,2,4,3,47.4,5.2,12.24,6.2,431
