date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2021/4/7,1.58,1,1,1,4,51.2,17.8,1.11,5,35
2021/4/8,1.47,1,1,1,4,55.7,14.6,1.18,5,25
2021/4/9,1.2,1,1,1,4,59.6,15.5,1.26,6.2,14
2021/4/10,0.94,1,1,1,4,62.6,7.5,1.26,8.4,27
2021/4/11,1.04,1,1,1,4,53.7,5.9,1.26,6.4,17
2021/4/12,1.28,1,1,1,4,52.5,17.8,1.34,4.9,24
2021/4/13,1.56,1,1,1,4,59.8,12.4,1.39,5.5,29
2021/4/14,1.66,1,1,1,4,59.9,7.5,1.43,6.6,49
2021/4/15,1.53,1,1,1,4,60.7,16.9,1.48,9.2,35
2021/4/16,1.11,1,1,1,4,60.2,13.8,1.55,4.5,46
2021/4/17,0.88,1,1,1,4,65.3,11.5,1.56,5.3,41
2021/4/18,0.8,1,1,1,4,65.5,12,1.56,5.9,17
2021/4/19,1.08,1,1,1,4,61.7,14.2,1.69,9.1,19
2021/4/20,1.31,1,1,1,4,57.5,16.4,1.83,4.7,53
2021/4/21,1.45,1,1,1,4,61.2,12.9,2,5.4,55
2021/4/22,1.37,1,1,1,4,60.2,11.5,2.17,5.9,41
2021/4/23,1.12,1,1,1,4,56.1,17.8,2.36,5.6,56
2021/4/24,0.83,1,1,1,4,60.4,16.4,2.39,6.7,56
2021/4/25,0.64,1,1,1,4,66.8,12.4,2.41,8.8,49
2021/4/26,0.96,1,1,1,4,61.7,7.7,2.68,7.6,29
2021/4/27,1.13,1,1,1,4,65.9,13.8,2.91,6.4,63
2021/4/28,1.35,1,1,1,4,64,9.8,3.17,8.6,21
2021/4/29,1.44,1,1,1,4,59.7,16.9,3.19,8.3,108
2021/4/30,1.27,1,1,1,4,61.9,17.8,3.46,5.2,39
2021/5/1,0.94,1,1,1,4,66.6,15.5,3.5,7,82
2021/5/2,0.75,1,1,1,4,64.7,9.6,3.52,9.1,61
2021/5/3,0.47,1,1,1,4,65.4,14.2,3.52,4.1,49
2021/5/4,0.76,1,1,1,4,62.5,9,3.53,4,50
2021/5/5,1.07,1,1,1,4,70.4,7.5,3.54,8,60
2021/5/6,1.4,1,1,1,4,71.6,9.8,3.85,6.6,65
2021/5/7,1.51,1,1,1,4,68.5,9.3,4,5.7,146
2021/5/8,1.45,1,1,1,4,62.5,12.9,4.06,4.7,84
2021/5/9,1.34,1,1,1,4,64.2,13.3,4.12,5.6,64
2021/5/10,1.17,1,1,1,4,61.9,2.6,4.4,3.7,71
2021/5/11,1.08,1,1,1,4,70.4,11.1,4.67,5.1,114
2021/5/12,1.05,1,1,1,4,70.9,15.1,4.98,9.1,103
2021/5/13,0.97,1,1,1,4,69,6.8,5.31,7.8,101
2021/5/14,0.79,1,1,1,4,73.5,9.3,5.65,8.9,81
2021/5/15,0.59,1,1,1,4,67.1,6.5,5.78,5.9,94
2021/5/16,0.55,1,1,1,4,63.2,5.1,5.95,2.5,47
2021/5/17,0.73,1,1,1,4,67.6,3.9,6.43,4.3,116
2021/5/18,0.91,1,1,1,4,71.5,8.7,6.87,11.1,216
2021/5/19,1.03,1,1,1,4,65.7,10.7,7.38,4.6,97
2021/5/20,0.99,1,1,1,4,68.9,14.6,7.8,5.1,106
2021/5/21,0.77,1,1,1,4,71.9,10.2,8.26,6.1,113
2021/5/22,0.5,1,1,1,4,72,11.1,8.52,6.3,84
2021/5/23,0.42,1,1,1,4,69.9,11.1,8.8,4.9,62
2021/5/24,0.54,1,1,1,4,61.2,5.6,9.42,4,86
2021/5/25,0.76,1,1,1,4,70.8,9.3,9.94,6.6,106
2021/5/26,0.93,1,1,1,4,73.1,10.2,10.51,6,116
2021/5/27,0.91,1,1,1,4,69.3,10.2,11.09,4.9,118
2021/5/28,0.69,1,1,1,4,67.9,17.8,11.67,6.3,95
2021/5/29,0.41,1,1,1,4,70.4,15.5,12.09,6.5,91
2021/5/30,0.3,1,1,1,4,71.5,15.1,12.51,5.4,49
2021/5/31,0.43,1,1,1,4,72,13.3,13.22,8,80
2021/6/1,0.67,1,1,1,4,69.8,7.8,13.93,8.1,101
2021/6/2,0.9,1,1,1,4,72.1,14.6,14.69,5.2,113
2021/6/3,0.95,1,1,1,4,71.1,9.7,15.43,3.6,111
2021/6/4,0.77,1,1,1,4,74.2,13.3,16.15,3.5,86
2021/6/5,0.5,1,1,1,4,76.7,9.8,16.74,4.5,64
2021/6/6,0.38,1,1,1,4,75.6,10.2,17.32,5.3,50
2021/6/7,0.47,2,2,2,4,76,9.1,18.17,5.3,75
2021/6/8,0.7,2,2,2,4,74.4,12.9,19.04,7,99
2021/6/9,0.92,2,2,2,4,74.8,13.3,19.94,6.7,96
2021/6/10,0.97,2,2,2,4,74.1,11.1,20.81,4.9,71
2021/6/11,0.81,2,2,2,4,69.8,8.1,21.67,4.4,64
2021/6/12,0.54,2,2,2,4,74.1,9.3,22.4,4.5,55
2021/6/13,0.42,2,2,2,4,71.6,13.3,23.12,5,32
2021/6/14,0.52,2,2,2,4,71,13.8,24.08,5.3,60
2021/6/15,0.79,2,2,2,4,73.4,10.7,25.04,6.1,67
2021/6/16,1.01,2,2,2,4,68.1,6,26.04,5.2,80
2021/6/17,1.12,2,2,2,4,73.8,13.8,27.04,4.4,47
2021/6/18,0.98,2,2,2,4,73.1,12,28,5.2,48
2021/6/19,0.79,2,2,2,4,73,14.2,28.85,4.9,28
2021/6/20,0.75,2,2,2,4,71.2,10.2,29.7,4.4,20
2021/6/21,0.91,1,2,2,4,73.9,11.4,30.76,5.9,35
2021/6/22,1.16,1,2,2,4,74,16,31.83,4.8,43
2021/6/23,1.33,1,2,2,4,76,16.4,32.92,4.5,58
2021/6/24,1.28,1,2,2,4,74.2,15.1,34.01,4.1,42
2021/6/25,1.07,1,2,2,4,74.5,12.2,35.09,5.9,31
2021/6/26,0.8,1,2,2,4,71.1,12,36.09,4.9,29
2021/6/27,0.73,1,2,2,4,70,6.9,37.07,3.6,10
2021/6/28,0.87,1,2,2,4,69.5,7.4,38.18,3.1,38
2021/6/29,1.12,1,2,2,4,70.5,3.4,39.3,2.7,30
2021/6/30,1.35,1,2,2,4,71.2,8.7,40.43,4.7,41
2021/7/1,1.37,1,2,2,4,68.4,2,41.38,2.1,24
2021/7/2,1.16,1,2,2,4,73.3,7.3,42.28,2.5,25
2021/7/3,0.94,1,2,2,4,77,4.4,43.34,3.3,9
2021/7/4,0.89,1,2,2,4,78.5,6.7,44.35,4,5
2021/7/5,1.07,1,2,2,4,73.7,3.7,45.49,4,19
2021/7/6,1.34,1,2,2,4,75.2,4.3,46.66,2.7,22
2021/7/7,1.56,1,2,2,4,80.2,7.5,47.82,4.8,14
2021/7/8,1.56,1,1,2,4,75.8,7.5,48.97,3.2,17
2021/7/9,1.33,1,1,2,4,79.6,7.5,50.12,4,20
2021/7/10,1.1,1,1,2,4,77.5,8.4,51.27,4.2,11
2021/7/11,1.09,1,1,2,4,77.5,10.7,52.27,5,6
2021/7/12,1.3,1,1,2,4,80.3,14.6,53.36,4.4,3
2021/7/13,1.57,1,1,2,4,81.7,16,54.44,4.9,18
2021/7/14,1.77,1,1,2,4,81.7,15.1,55.51,6.7,20
2021/7/15,1.69,1,1,2,4,83.3,16.4,56.56,6.1,22
2021/7/16,1.39,1,1,2,4,84.5,14.2,57.61,5.7,11
2021/7/17,1.16,1,1,2,4,83.3,17.3,58.66,5.7,14
2021/7/18,1.13,1,1,2,4,83.1,18.2,59.61,5.1,3
2021/7/19,1.35,1,1,2,4,83.1,18.2,60.42,5.9,13
2021/7/20,1.49,1,1,2,4,83.4,16.4,61.43,5.5,20
2021/7/21,1.45,1,1,2,4,83.3,17.8,62.42,5.9,20
2021/7/22,1.42,1,1,2,4,83.2,14.2,62.86,5.6,6
2021/7/23,1.25,1,1,2,4,79.1,7.5,63.18,6.5,7
2021/7/24,1.33,1,1,2,4,78.9,12.4,64.06,5.7,9
2021/7/25,1.69,1,1,2,4,81.9,10.2,64.88,6.4,4
2021/7/26,2.08,1,1,2,4,82.2,11.7,65.84,7.2,12
2021/7/27,2.24,1,1,2,4,77.6,11.1,66.81,4.4,12
2021/7/28,2.17,1,1,2,4,82.2,14.2,67.79,4.3,78
2021/7/29,1.81,1,1,2,4,84.6,15.1,68.74,7,14
2021/7/30,1.44,1,1,2,4,83.7,12.4,69.68,7,9
2021/7/31,1.19,1,1,2,4,83.8,15.4,70.67,7.2,9
2021/8/1,1.14,1,1,2,4,84.4,17.8,71.42,5.1,5
2021/8/2,1.28,1,1,2,4,84.3,18.2,72.1,5.2,11
2021/8/3,1.48,1,1,2,4,85.1,15.1,72.75,6.3,10
2021/8/4,1.53,1,1,2,4,81.1,10,77.97,5.8,14
2021/8/5,1.48,1,1,2,4,79.8,9.6,79.06,5.3,8
2021/8/6,1.27,1,1,2,4,83.4,9.8,79.06,14.7,18
2021/8/7,0.91,1,1,2,4,87.5,17.8,79.06,5.9,15
2021/8/8,0.84,1,1,2,4,83.2,15.5,79.06,5.6,8
2021/8/9,0.97,1,1,2,4,77,8,81.64,5.1,13
2021/8/10,1.27,1,1,2,4,73,7.6,83.84,5.4,19
2021/8/11,1.54,1,1,2,4,69.6,3.7,84.95,4.6,9
2021/8/12,1.57,1,1,2,4,67.2,2.7,85.82,3.5,35
2021/8/13,1.36,1,1,2,4,70.3,5.9,85.82,3.4,25
2021/8/14,1.21,1,1,2,4,77.3,8,85.82,7.3,17
2021/8/15,1.1,1,1,2,4,80.9,12.4,87.2,9.6,10
2021/8/16,1.2,1,1,2,4,83.6,19.1,88.1,9.6,27
2021/8/17,1.4,1,1,2,4,83.4,18.2,89.93,7.5,47
2021/8/18,1.51,1,1,2,4,82.5,13.8,90.97,5.5,30
2021/8/19,1.42,1,1,2,4,83.3,12.7,91.82,4.3,26
2021/8/20,1.13,1,1,2,4,79.6,10.7,91.82,4.4,39
2021/8/21,0.87,2,1,2,4,82.7,11.5,91.82,6,33
2021/8/22,0.76,2,1,2,4,85.1,10.7,93.86,4.1,24
2021/8/23,0.85,2,1,2,4,87,9.3,93.86,4.7,32
2021/8/24,1.02,2,1,2,4,85.7,9.1,96.96,5.1,42
2021/8/25,1.14,2,1,2,4,85.8,8.6,96.96,5.3,45
2021/8/26,1.1,2,1,2,4,82.8,10.2,98.8,4.7,52
2021/8/27,0.86,2,1,2,4,84.4,11.5,98.8,6.6,57
