date,R_t-estimate,school_closing,cancel_public_events,restrictions_on_gatherings,internationaltravel,temperature,windspeed,full_vaccination,visible,new_deaths
2021/4/18,1.4,3,2,4,3,78.5,1.8,8.89,1.8,1619
2021/4/19,1.38,3,2,4,3,81.5,2.1,9.12,2.1,1761
2021/4/20,1.38,3,2,4,3,78.8,1.8,9.12,1.8,2023
2021/4/21,1.36,3,2,4,3,80.3,2.1,9.3,2.1,2104
2021/4/22,1.32,3,2,4,3,83,1.8,9.53,1.8,2263
2021/4/23,1.23,3,2,4,3,87.8,1.6,9.53,1.6,2624
2021/4/24,1.14,3,2,4,3,90.8,1.4,9.53,1.4,2767
2021/4/25,1.1,3,2,4,3,93,1.7,9.99,1.7,2812
2021/4/26,1.11,3,2,4,3,92.4,1.5,10.23,1.5,2771
2021/4/27,1.17,3,2,4,3,92.7,1.5,10.4,1.5,3293
2021/4/28,1.19,3,2,4,3,91.9,1.4,10.55,1.4,3645
2021/4/29,1.15,3,2,4,3,89.6,1.9,10.71,1.9,3498
2021/4/30,1.08,3,2,4,3,90.6,1.8,10.91,1.8,3523
2021/5/1,0.98,3,2,4,3,91.1,2,11.03,2,3689
2021/5/2,0.98,3,2,4,3,90.5,1.9,11.07,1.9,3417
2021/5/3,1.03,3,2,4,3,82.9,1.9,11.2,1.9,3449
2021/5/4,1.08,3,2,4,3,85.4,1.8,11.32,1.8,3780
2021/5/5,1.12,3,2,4,3,90.3,2.3,11.48,2.3,3980
2021/5/6,1.07,3,2,4,3,88.2,2,11.67,2,3915
2021/5/7,0.94,3,2,4,3,87.2,2.1,11.86,2.1,4187
2021/5/8,0.82,3,2,4,3,89.2,2.2,12.02,2.2,4077
2021/5/9,0.77,3,2,4,3,88.1,1.8,12.08,1.8,3769
2021/5/10,0.78,3,2,4,3,81.5,1.9,12.28,1.9,3876
2021/5/11,0.83,3,2,4,3,87,2.3,12.48,2.3,4205
2021/5/12,0.84,3,2,4,3,87.6,2.1,12.63,2.1,4120
2021/5/13,0.82,3,2,4,3,92.1,2.2,12.8,2.2,4000
2021/5/14,0.74,3,2,4,3,91.6,1.4,12.89,1.4,3890
2021/5/15,0.65,3,2,4,3,79.6,1.9,13.03,1.9,4077
2021/5/16,0.65,3,2,4,3,70.7,1,13.08,1,4106
2021/5/17,0.7,3,2,4,3,78.5,1.7,13.19,1.7,4329
2021/5/18,0.79,3,2,4,3,78.2,1.9,13.29,1.9,4529
2021/5/19,0.83,3,2,4,3,83.2,2.1,13.38,2.1,3874
2021/5/20,0.83,3,2,4,3,81.6,1.5,13.48,1.5,4209
2021/5/21,0.74,3,2,4,3,86.5,2,13.48,2,4194
2021/5/22,0.67,3,2,4,3,89.8,2.2,13.7,2.2,3741
2021/5/23,0.65,3,2,4,3,91.5,2.3,13.76,2.3,4454
2021/5/24,0.66,3,2,4,3,91.6,2.2,13.93,2.2,3511
2021/5/25,0.68,3,2,4,3,90.5,2.7,14.03,2.7,4157
2021/5/26,0.69,3,2,4,3,88.9,2.7,14.24,2.7,3847
2021/5/27,0.66,3,2,4,3,87.4,2.1,14.44,2.1,3660
2021/5/28,0.57,3,2,4,3,89.1,2.3,14.58,2.3,3617
2021/5/29,0.49,3,2,4,3,81.2,1.8,14.86,1.8,3460
2021/5/30,0.48,3,2,4,3,86.4,2,14.98,2,3128
2021/5/31,0.57,3,2,4,3,90,2.1,15.1,2.1,2795
2021/6/1,0.65,3,2,4,3,86.2,2,15.3,2,3207
2021/6/2,0.72,3,2,4,3,86.4,2,15.48,2,2887
2021/6/3,0.71,3,2,4,3,89.6,2.2,15.67,2.2,2713
2021/6/4,0.65,3,2,4,3,94.1,2.1,16.05,2.1,3380
2021/6/5,0.54,3,2,4,3,96.8,2,16.19,2,2677
2021/6/6,0.51,3,2,4,3,97.7,1.8,16.37,1.8,2427
2021/6/7,0.56,3,2,4,3,90,1.8,16.54,1.8,2123
2021/6/8,0.68,3,2,4,3,90.8,2.1,16.77,2.1,2219
2021/6/9,0.76,3,2,4,3,86.6,2.1,17,2.1,2177
2021/6/10,0.76,3,2,4,3,85.4,1.9,17.24,1.9,7374
2021/6/11,0.68,3,2,4,3,90.6,2.1,17.49,2.1,4002
2021/6/12,0.55,3,2,4,3,88.3,2.2,17.67,2.2,3303
2021/6/13,0.51,3,2,4,3,85.8,2.2,17.9,2.2,3921
2021/6/14,0.54,3,2,4,3,87.9,2.2,18.14,2.2,2726
2021/6/15,0.66,3,2,4,3,86.8,1.8,18.32,1.8,2542
2021/6/16,0.76,3,2,4,3,86.2,2.5,18.54,2.5,2330
2021/6/17,0.82,3,2,4,3,85,2.3,18.87,2.3,1587
2021/6/18,0.74,3,2,4,3,91.1,2.2,19.12,2.2,1647
2021/6/19,0.67,3,2,4,3,94.7,2,19.44,2,1571
2021/6/20,0.65,3,2,4,3,94.9,2.2,19.68,2.2,1427
2021/6/21,0.73,3,2,4,3,89.1,1.8,20.33,1.8,1167
2021/6/22,0.83,3,2,4,3,89.7,2.1,20.8,2.1,1358
2021/6/23,0.94,3,2,4,3,88.9,1.6,21.05,1.6,1321
2021/6/24,0.96,3,2,4,3,93.4,2,21.53,2,1329
2021/6/25,0.89,3,2,4,3,94.8,1.9,22.01,1.9,1183
2021/6/26,0.79,3,2,4,3,97.8,2.2,22.6,2.2,1258
2021/6/27,0.78,3,2,4,3,100.9,1.9,22.82,1.9,979
2021/6/28,0.85,3,2,4,3,99.4,2.4,23.07,2.4,907
2021/6/29,0.94,3,2,4,3,91.9,1.7,23.5,1.7,817
2021/6/30,0.99,3,2,4,3,88.7,1.9,23.62,1.9,1005
2021/7/1,0.96,3,2,4,3,92.4,1.9,24.02,1.9,853
2021/7/2,0.88,3,2,4,3,93,2.1,24.09,2.1,738
2021/7/3,0.79,3,2,4,3,95.3,2.2,24.71,2.2,955
2021/7/4,0.82,3,2,4,3,97.3,2.4,24.93,2.4,723
2021/7/5,0.93,3,2,4,3,96.7,2.1,25.21,2.1,553
2021/7/6,1.05,3,2,4,3,91.8,2.4,25.43,2.4,930
2021/7/7,1.09,3,2,4,3,94.1,2.3,25.7,2.3,817
2021/7/8,1.04,3,2,4,3,91.3,1.9,26.48,1.9,911
2021/7/9,0.91,3,2,4,3,89.1,1.7,26.48,1.7,1206
2021/7/10,0.78,3,2,4,3,84.6,1.5,26.99,1.5,895
2021/7/11,0.78,3,2,4,3,82.2,2.1,27.08,2.1,724
2021/7/12,0.85,3,2,4,3,87.9,2,27.38,2,2020
2021/7/13,0.95,3,2,4,3,91.9,2,27.82,2,622
2021/7/14,1.05,3,2,4,3,90.9,2.3,28.09,2.3,583
2021/7/15,1.07,3,2,4,3,86.1,1.9,28.37,1.9,542
2021/7/16,0.98,3,2,4,3,78.8,1.1,28.68,1.1,560
2021/7/17,0.93,3,2,4,3,81.3,1.2,29.06,1.2,518
2021/7/18,0.93,3,2,4,3,86.1,2,29.06,2,499
2021/7/19,0.95,3,2,4,3,84.7,2.1,29.56,2.1,374
2021/7/20,0.64,3,2,4,3,87.3,2.3,29.82,2.3,3998
2021/7/21,0.98,3,2,4,3,88.3,2,29.99,2,507
2021/7/22,1.05,3,2,4,3,90.6,2.6,30.39,2.6,483
2021/7/23,1.17,3,2,4,3,86.7,1.9,30.71,1.9,0
2021/7/24,1.27,3,2,4,3,82.1,1.3,31.09,1.3,1081
2021/7/25,1.25,3,2,4,3,79.8,1.3,31.23,1.3,416
2021/7/26,1.18,2,2,4,3,83.7,2,31.71,2,415
2021/7/27,1.22,2,2,4,3,81.7,1.3,32.02,1.3,640
2021/7/28,0.86,2,2,4,3,86.3,2.3,32.35,2.3,640
2021/7/29,1.05,2,2,4,3,82.9,1.8,32.73,1.8,555
2021/7/30,0.97,2,2,4,3,83.2,1.5,33.12,1.5,593
2021/7/31,0.85,2,2,4,3,85.8,2.1,33.12,2.1,541
2021/8/1,0.85,2,2,4,3,86.6,2.6,33.89,2.6,422
2021/8/2,0.95,2,2,4,3,86.8,2.1,33.89,2.1,422
2021/8/3,1.04,2,2,4,3,87.2,1.9,34.83,1.9,562
2021/8/4,1.08,2,2,4,3,84.2,2,35.12,2,533
2021/8/5,1.02,2,2,4,3,82.3,1.4,35.55,1.4,464
2021/8/6,0.88,2,2,4,3,84.1,1.7,35.96,1.7,617
2021/8/7,0.74,2,2,4,3,87.9,2.4,36.37,2.4,491
2021/8/8,0.76,2,2,4,3,88.5,2.7,36.51,2.7,447
2021/8/9,0.88,2,2,4,3,89.4,2.6,36.92,2.6,373
2021/8/10,1.06,2,2,4,3,89.2,2.5,37.25,2.5,497
2021/8/11,1.12,2,2,4,3,89,2.6,37.58,2.6,490
2021/8/12,1.07,2,2,4,3,89.5,2.6,37.58,2.6,585
2021/8/13,0.9,2,2,4,3,91,2.3,38.48,2.3,478
2021/8/14,0.74,2,2,4,3,91.5,2.3,39.03,2.3,493
2021/8/15,0.71,2,2,4,3,91,2.4,39.03,2.4,417
2021/8/16,0.82,2,2,4,3,89.3,2,39.51,2,437
2021/8/17,0.98,2,2,4,3,80.6,1.8,39.94,1.8,440
2021/8/18,1.06,2,2,4,3,81.7,1.6,40.34,1.6,530
2021/8/19,0.98,2,2,4,3,85.5,1.9,40.66,1.9,540
2021/8/20,0.85,2,2,4,3,87.1,2.2,41.14,2.2,375
2021/8/21,0.76,2,2,4,3,88.1,2,41.36,2,403
2021/8/22,0.94,2,2,4,3,89.5,2.3,41.68,2.3,389
2021/8/23,1.24,2,2,4,3,87,2.4,41.79,2.4,354
